x,y,z,xm,ym,zm
47.5,57.0,0,7.5,-13.2,101.15599999999999
47.5,57.5,0,7.8,-14.1,101.15599999999999
47.5,58.0,0,8.1,-14.549999999999999,102.124
47.5,58.5,0,8.85,-15.0,101.15599999999999
47.5,59.0,0,9.0,-15.149999999999999,100.42999999999999
47.5,59.5,0,9.45,-15.6,101.398
47.5,60.0,0,9.75,-16.2,101.398
47.5,60.5,0,10.35,-17.099999999999998,100.914
47.5,61.0,0,10.799999999999999,-16.8,101.64
47.5,61.5,0,11.25,-17.849999999999998,101.64
47.5,62.0,0,12.0,-18.3,102.124
47.5,62.5,0,12.6,-18.599999999999998,101.88199999999999
47.5,63.0,0,13.049999999999999,-19.2,102.124
47.5,63.5,0,13.35,-19.65,101.64
47.5,64.0,0,14.1,-19.95,102.124
47.5,64.5,0,15.45,-19.95,102.608
47.5,65.0,0,15.6,-20.7,102.366
47.5,65.5,0,16.2,-21.0,102.85
47.5,66.0,0,16.95,-21.45,103.092
47.5,66.5,0,18.0,-22.05,102.608
47.5,67.0,0,18.9,-22.349999999999998,103.334
47.5,67.5,0,19.2,-22.8,103.576
47.5,68.0,0,19.95,-22.95,103.092
47.5,68.5,0,20.55,-23.4,104.30199999999999
47.5,69.0,0,21.45,-23.849999999999998,104.30199999999999
47.5,69.5,0,22.05,-23.849999999999998,104.30199999999999
47.5,70.0,0,22.8,-24.15,104.544
47.5,70.5,0,23.7,-24.3,104.30199999999999
47.5,71.0,0,24.3,-24.75,105.02799999999999
47.5,71.5,0,25.349999999999998,-25.05,105.02799999999999
47.5,72.0,0,25.8,-25.2,104.786
47.5,72.5,0,27.0,-25.349999999999998,105.996
47.5,73.0,0,27.599999999999998,-25.65,105.512
47.5,73.5,0,28.2,-25.65,106.238
47.5,74.0,0,29.099999999999998,-25.65,106.238
47.5,74.5,0,29.849999999999998,-25.8,105.75399999999999
47.5,75.0,0,30.299999999999997,-25.8,106.238
47.5,75.5,0,31.2,-25.95,106.47999999999999
47.5,76.0,0,32.1,-26.25,106.722
47.5,76.5,0,32.699999999999996,-26.4,106.238
47.5,77.0,0,33.75,-26.4,106.47999999999999
47.5,77.5,0,34.65,-26.7,106.722
47.5,78.0,0,35.1,-26.7,107.206
47.5,78.5,0,35.85,-26.7,106.47999999999999
47.5,79.0,0,36.6,-26.55,107.206
47.5,79.5,0,37.5,-26.849999999999998,107.448
47.5,80.0,0,38.25,-26.55,107.206
47.5,80.5,0,38.4,-26.7,106.722
47.5,81.0,0,39.449999999999996,-27.15,106.722
47.5,81.5,0,40.05,-26.7,107.206
47.5,82.0,0,40.65,-26.7,107.206
47.5,82.5,0,41.25,-26.849999999999998,106.47999999999999
47.5,83.0,0,41.85,-27.0,106.964
47.5,83.5,0,42.3,-26.4,107.448
47.5,84.0,0,43.35,-26.7,106.47999999999999
47.5,84.5,0,43.949999999999996,-26.849999999999998,106.964
47.5,85.0,0,44.55,-26.55,106.964
47.5,85.5,0,44.85,-26.7,106.722
47.5,86.0,0,45.3,-26.4,106.722
47.5,86.5,0,46.35,-26.25,106.238
48.0,37.0,0,-0.15,-6.0,96.8
48.0,37.5,0,0.0,-6.1499999999999995,97.042
48.0,38.0,0,0.3,-6.0,97.28399999999999
48.0,38.5,0,0.75,-6.0,97.768
48.0,39.0,0,0.75,-5.7,98.00999999999999
48.0,39.5,0,0.8999999999999999,-5.3999999999999995,98.252
48.0,40.0,0,1.2,-5.55,97.768
48.0,40.5,0,1.2,-5.3999999999999995,98.252
48.0,41.0,0,1.65,-5.55,98.73599999999999
48.0,41.5,0,1.5,-5.25,98.00999999999999
48.0,42.0,0,1.7999999999999998,-5.7,98.73599999999999
48.0,42.5,0,1.95,-5.25,98.73599999999999
48.0,43.0,0,2.6999999999999997,-5.1,98.978
48.0,43.5,0,2.1,-5.1,99.946
48.0,44.0,0,2.25,-5.25,99.462
48.0,44.5,0,1.95,-5.25,99.704
48.0,45.0,0,1.7999999999999998,-6.1499999999999995,99.704
48.0,45.5,0,3.0,-5.25,99.704
48.0,46.0,0,2.6999999999999997,-6.3,100.672
48.0,46.5,0,2.6999999999999997,-6.1499999999999995,99.946
48.0,47.0,0,3.3,-6.45,99.704
48.0,47.5,0,3.5999999999999996,-6.1499999999999995,99.22
48.0,48.0,0,3.3,-6.75,99.946
48.0,48.5,0,3.3,-6.75,100.188
48.0,49.0,0,3.9,-7.6499999999999995,99.946
48.0,49.5,0,3.4499999999999997,-7.8,99.946
48.0,50.0,0,3.3,-7.8,100.188
48.0,50.5,0,3.75,-8.25,99.946
48.0,51.0,0,4.05,-8.25,99.462
48.0,51.5,0,4.05,-8.7,99.946
48.0,52.0,0,4.35,-9.15,99.22
48.0,52.5,0,4.35,-9.299999999999999,99.704
48.0,53.0,0,4.05,-10.049999999999999,100.188
48.0,53.5,0,4.8,-10.2,99.704
48.0,54.0,0,4.95,-10.95,99.946
48.0,54.5,0,5.3999999999999995,-10.95,100.188
48.0,55.0,0,5.55,-11.85,99.704
48.0,55.5,0,5.85,-12.15,99.22
48.0,56.0,0,6.0,-12.299999999999999,99.22
48.0,56.5,0,5.7,-12.6,100.188
48.0,57.0,0,6.6,-13.5,99.946
48.0,57.5,0,6.45,-13.799999999999999,99.22
48.0,58.0,0,7.05,-14.25,100.188
48.0,58.5,0,7.6499999999999995,-15.299999999999999,99.946
48.0,59.0,0,7.35,-15.299999999999999,99.946
48.0,59.5,0,8.25,-16.05,99.704
48.0,60.0,0,8.85,-16.65,99.946
48.0,60.5,0,9.15,-16.95,99.946
48.0,61.0,0,9.75,-17.55,100.188
48.0,61.5,0,10.2,-18.15,99.946
48.0,62.0,0,10.65,-18.45,100.672
48.0,62.5,0,11.7,-19.05,99.462
48.0,63.0,0,12.299999999999999,-19.5,100.42999999999999
48.0,63.5,0,12.299999999999999,-19.95,100.42999999999999
48.0,64.0,0,13.5,-21.0,100.914
48.0,64.5,0,14.1,-21.3,101.15599999999999
48.0,65.0,0,15.45,-21.45,100.672
48.0,65.5,0,15.45,-21.75,101.15599999999999
48.0,66.0,0,16.2,-22.2,101.88199999999999
48.0,66.5,0,16.65,-22.349999999999998,101.88199999999999
48.0,67.0,0,17.7,-22.8,102.124
48.0,67.5,0,18.3,-23.55,102.124
48.0,68.0,0,19.2,-23.55,102.85
48.0,68.5,0,19.8,-24.15,102.608
48.0,69.0,0,20.7,-24.599999999999998,102.124
48.0,69.5,0,21.75,-24.599999999999998,103.334
48.0,70.0,0,22.2,-25.05,102.85
48.0,70.5,0,23.099999999999998,-25.05,103.576
48.0,71.0,0,24.3,-25.2,104.30199999999999
48.0,71.5,0,24.45,-25.65,103.576
48.0,72.0,0,25.5,-25.5,103.818
48.0,72.5,0,26.25,-25.95,104.30199999999999
48.0,73.0,0,26.849999999999998,-26.099999999999998,105.02799999999999
48.0,73.5,0,28.2,-26.099999999999998,104.544
48.0,74.0,0,28.65,-25.8,105.02799999999999
48.0,74.5,0,29.4,-26.7,105.27
48.0,75.0,0,30.45,-26.4,105.02799999999999
48.0,75.5,0,31.2,-26.849999999999998,105.75399999999999
48.0,76.0,0,31.95,-27.15,105.27
48.0,76.5,0,32.55,-27.15,105.02799999999999
48.0,77.0,0,33.449999999999996,-27.45,105.27
48.0,77.5,0,34.199999999999996,-27.3,106.238
48.0,78.0,0,34.949999999999996,-27.45,106.238
48.0,78.5,0,35.85,-27.3,105.996
48.0,79.0,0,36.3,-27.45,105.75399999999999
48.0,79.5,0,36.75,-27.15,105.512
48.0,80.0,0,37.35,-27.75,106.47999999999999
48.0,80.5,0,38.4,-27.3,106.722
48.0,81.0,0,39.15,-27.599999999999998,106.238
48.0,81.5,0,39.9,-27.9,106.47999999999999
48.0,82.0,0,40.5,-27.15,105.996
48.0,82.5,0,41.1,-27.45,105.996
48.0,83.0,0,42.0,-27.45,105.996
48.0,83.5,0,42.75,-27.45,105.996
48.0,84.0,0,42.6,-27.3,105.996
48.0,84.5,0,43.8,-27.15,105.996
48.0,85.0,0,44.25,-27.45,104.786
48.0,85.5,0,45.3,-27.3,105.27
48.0,86.0,0,45.75,-27.599999999999998,105.75399999999999
48.0,86.5,0,46.5,-27.0,105.27
48.5,37.0,0,-0.6,-6.1499999999999995,96.8
48.5,37.5,0,-0.3,-6.0,97.042
48.5,38.0,0,0.15,-6.0,96.8
48.5,38.5,0,0.44999999999999996,-5.7,97.526
48.5,39.0,0,1.05,-5.7,97.768
48.5,39.5,0,0.6,-5.3999999999999995,98.00999999999999
48.5,40.0,0,0.6,-4.95,97.526
48.5,40.5,0,1.2,-5.3999999999999995,97.768
48.5,41.0,0,1.05,-5.25,98.252
48.5,41.5,0,1.3499999999999999,-5.3999999999999995,98.00999999999999
48.5,42.0,0,1.3499999999999999,-5.3999999999999995,98.494
48.5,42.5,0,1.65,-5.25,98.252
48.5,43.0,0,1.7999999999999998,-5.55,98.978
48.5,43.5,0,1.5,-5.3999999999999995,98.978
48.5,44.0,0,1.95,-5.7,98.73599999999999
48.5,44.5,0,2.1,-5.7,98.494
48.5,45.0,0,2.1,-6.0,98.978
48.5,45.5,0,2.1,-5.7,99.22
48.5,46.0,0,2.55,-5.7,99.22
48.5,46.5,0,2.25,-6.0,99.462
48.5,47.0,0,2.55,-6.1499999999999995,99.462
48.5,47.5,0,2.55,-6.0,99.22
48.5,48.0,0,2.85,-6.45,98.252
48.5,48.5,0,2.6999999999999997,-6.75,98.978
48.5,49.0,0,2.85,-7.35,98.73599999999999
48.5,49.5,0,3.15,-7.6499999999999995,99.22
48.5,50.0,0,2.6999999999999997,-7.6499999999999995,98.978
48.5,50.5,0,3.0,-8.549999999999999,98.978
48.5,51.0,0,3.15,-8.25,98.978
48.5,51.5,0,2.85,-8.549999999999999,98.73599999999999
48.5,52.0,0,3.15,-9.299999999999999,98.73599999999999
48.5,52.5,0,3.15,-9.299999999999999,98.978
48.5,53.0,0,3.3,-9.6,98.73599999999999
48.5,53.5,0,3.5999999999999996,-10.35,98.494
48.5,54.0,0,3.5999999999999996,-10.35,98.73599999999999
48.5,54.5,0,4.35,-10.95,98.494
48.5,55.0,0,4.5,-11.4,98.73599999999999
48.5,55.5,0,4.5,-11.85,98.978
48.5,56.0,0,4.6499999999999995,-12.299999999999999,98.00999999999999
48.5,56.5,0,4.5,-12.9,98.252
48.5,57.0,0,5.3999999999999995,-13.95,98.494
48.5,57.5,0,5.55,-13.65,98.494
48.5,58.0,0,5.7,-14.549999999999999,98.00999999999999
48.5,58.5,0,6.0,-15.299999999999999,98.73599999999999
48.5,59.0,0,6.6,-15.899999999999999,98.494
48.5,59.5,0,6.8999999999999995,-16.2,98.00999999999999
48.5,60.0,0,7.5,-16.65,98.978
48.5,60.5,0,8.1,-17.55,98.73599999999999
48.5,61.0,0,8.25,-18.0,98.494
48.5,61.5,0,9.0,-18.599999999999998,98.73599999999999
48.5,62.0,0,9.75,-19.05,99.22
48.5,62.5,0,10.2,-19.349999999999998,98.73599999999999
48.5,63.0,0,10.95,-19.95,99.704
48.5,63.5,0,11.549999999999999,-19.95,98.978
48.5,64.0,0,12.0,-20.849999999999998,99.22
48.5,64.5,0,13.2,-21.45,99.704
48.5,65.0,0,13.5,-21.75,99.946
48.5,65.5,0,14.549999999999999,-22.2,99.704
48.5,66.0,0,14.85,-22.5,100.672
48.5,66.5,0,15.899999999999999,-23.099999999999998,100.42999999999999
48.5,67.0,0,16.65,-23.099999999999998,100.672
48.5,67.5,0,17.55,-23.849999999999998,101.15599999999999
48.5,68.0,0,18.599999999999998,-24.45,101.398
48.5,68.5,0,19.2,-24.45,101.398
48.5,69.0,0,19.8,-24.9,101.88199999999999
48.5,69.5,0,20.7,-25.05,101.88199999999999
48.5,70.0,0,21.3,-25.5,102.85
48.5,70.5,0,22.65,-25.5,102.608
48.5,71.0,0,23.55,-26.099999999999998,103.092
48.5,71.5,0,24.15,-25.95,102.608
48.5,72.0,0,24.75,-26.099999999999998,103.092
48.5,72.5,0,25.95,-26.55,104.06
48.5,73.0,0,26.7,-26.4,103.334
48.5,73.5,0,27.9,-26.55,103.576
48.5,74.0,0,28.349999999999998,-27.15,104.30199999999999
48.5,74.5,0,28.95,-27.3,103.818
48.5,75.0,0,30.0,-27.3,104.30199999999999
48.5,75.5,0,30.599999999999998,-27.45,105.27
48.5,76.0,0,31.349999999999998,-27.599999999999998,105.27
48.5,76.5,0,32.1,-27.15,105.02799999999999
48.5,77.0,0,33.0,-27.9,104.786
48.5,77.5,0,33.3,-27.75,105.512
48.5,78.0,0,34.65,-27.75,105.27
48.5,78.5,0,35.25,-27.75,105.02799999999999
48.5,79.0,0,35.699999999999996,-27.599999999999998,105.02799999999999
48.5,79.5,0,36.449999999999996,-27.75,105.27
48.5,80.0,0,37.5,-28.2,105.27
48.5,80.5,0,37.949999999999996,-28.05,105.27
48.5,81.0,0,38.699999999999996,-28.2,105.75399999999999
48.5,81.5,0,39.3,-28.2,105.996
48.5,82.0,0,40.35,-27.9,105.996
48.5,82.5,0,40.949999999999996,-28.2,105.512
48.5,83.0,0,41.55,-27.9,105.27
48.5,83.5,0,42.0,-27.9,105.512
48.5,84.0,0,43.05,-28.2,105.02799999999999
48.5,84.5,0,43.8,-27.45,105.512
48.5,85.0,0,44.1,-27.599999999999998,105.512
48.5,85.5,0,44.85,-27.599999999999998,105.512
48.5,86.0,0,45.75,-27.45,105.512
48.5,86.5,0,45.75,-27.45,104.544
49.0,37.0,0,-0.8999999999999999,-6.1499999999999995,96.55799999999999
49.0,37.5,0,-0.75,-5.7,96.316
49.0,38.0,0,-0.8999999999999999,-5.55,97.28399999999999
49.0,38.5,0,0.0,-5.7,97.042
49.0,39.0,0,0.15,-5.7,96.8
49.0,39.5,0,0.15,-5.25,97.768
49.0,40.0,0,0.15,-5.1,97.768
49.0,40.5,0,0.75,-5.3999999999999995,97.768
49.0,41.0,0,0.75,-5.25,97.768
49.0,41.5,0,0.75,-5.1,97.768
49.0,42.0,0,1.05,-5.25,98.00999999999999
49.0,42.5,0,0.75,-5.25,98.252
49.0,43.0,0,1.3499999999999999,-5.55,98.494
49.0,43.5,0,1.2,-5.55,97.768
49.0,44.0,0,1.05,-5.3999999999999995,98.252
49.0,44.5,0,1.3499999999999999,-5.1,98.252
49.0,45.0,0,1.2,-5.3999999999999995,98.252
49.0,45.5,0,1.7999999999999998,-5.7,97.768
49.0,46.0,0,1.5,-5.85,98.978
49.0,46.5,0,1.95,-5.85,98.252
49.0,47.0,0,1.65,-6.1499999999999995,98.73599999999999
49.0,47.5,0,1.95,-6.1499999999999995,98.494
49.0,48.0,0,2.4,-6.1499999999999995,98.00999999999999
49.0,48.5,0,1.95,-6.6,98.252
49.0,49.0,0,1.7999999999999998,-6.75,98.978
49.0,49.5,0,1.7999999999999998,-6.8999999999999995,98.00999999999999
49.0,50.0,0,1.5,-7.199999999999999,98.00999999999999
49.0,50.5,0,2.25,-7.8,98.252
49.0,51.0,0,1.95,-7.949999999999999,97.768
49.0,51.5,0,2.25,-8.4,98.00999999999999
49.0,52.0,0,2.1,-9.0,97.28399999999999
49.0,52.5,0,2.25,-8.85,97.768
49.0,53.0,0,2.6999999999999997,-9.45,97.768
49.0,53.5,0,3.0,-9.9,97.28399999999999
49.0,54.0,0,2.6999999999999997,-10.2,97.768
49.0,54.5,0,2.6999999999999997,-11.4,97.526
49.0,55.0,0,3.15,-11.85,97.526
49.0,55.5,0,3.15,-11.85,97.28399999999999
49.0,56.0,0,3.3,-12.9,97.768
49.0,56.5,0,3.5999999999999996,-13.049999999999999,96.8
49.0,57.0,0,4.2,-13.799999999999999,97.28399999999999
49.0,57.5,0,3.9,-14.1,97.28399999999999
49.0,58.0,0,4.8,-14.549999999999999,97.28399999999999
49.0,58.5,0,4.8,-15.0,97.042
49.0,59.0,0,5.7,-15.75,97.28399999999999
49.0,59.5,0,5.3999999999999995,-16.349999999999998,97.28399999999999
49.0,60.0,0,6.1499999999999995,-16.95,97.526
49.0,60.5,0,6.75,-17.55,97.526
49.0,61.0,0,7.199999999999999,-18.0,97.28399999999999
49.0,61.5,0,7.949999999999999,-18.9,97.526
49.0,62.0,0,7.6499999999999995,-19.349999999999998,97.526
49.0,62.5,0,8.85,-19.65,97.768
49.0,63.0,0,9.75,-20.25,98.252
49.0,63.5,0,10.5,-21.15,97.768
49.0,64.0,0,10.799999999999999,-21.45,97.768
49.0,64.5,0,11.7,-21.9,98.494
49.0,65.0,0,12.15,-22.05,98.252
49.0,65.5,0,13.049999999999999,-22.8,98.978
49.0,66.0,0,13.799999999999999,-23.4,99.704
49.0,66.5,0,15.149999999999999,-23.55,99.462
49.0,67.0,0,15.6,-24.0,99.704
49.0,67.5,0,16.65,-24.3,99.704
49.0,68.0,0,17.7,-24.75,99.946
49.0,68.5,0,18.9,-25.2,99.946
49.0,69.0,0,19.2,-25.05,100.188
49.0,69.5,0,20.25,-25.349999999999998,100.672
49.0,70.0,0,20.7,-25.95,101.15599999999999
49.0,70.5,0,22.05,-25.95,100.914
49.0,71.0,0,23.099999999999998,-26.099999999999998,102.124
49.0,71.5,0,23.4,-26.25,101.88199999999999
49.0,72.0,0,24.3,-26.7,101.88199999999999
49.0,72.5,0,25.2,-27.0,101.64
49.0,73.0,0,26.099999999999998,-27.45,102.124
49.0,73.5,0,27.15,-27.3,102.608
49.0,74.0,0,27.599999999999998,-27.45,103.092
49.0,74.5,0,28.799999999999997,-27.3,103.334
49.0,75.0,0,29.099999999999998,-27.75,103.576
49.0,75.5,0,30.45,-27.599999999999998,103.576
49.0,76.0,0,30.9,-27.75,104.30199999999999
49.0,76.5,0,31.65,-27.75,103.818
49.0,77.0,0,32.55,-27.9,104.06
49.0,77.5,0,33.6,-28.2,104.06
49.0,78.0,0,34.35,-28.2,104.30199999999999
49.0,78.5,0,34.8,-28.65,104.544
49.0,79.0,0,35.55,-28.349999999999998,104.786
49.0,79.5,0,36.449999999999996,-28.05,104.30199999999999
49.0,80.0,0,37.35,-28.349999999999998,104.786
49.0,80.5,0,37.65,-28.5,104.544
49.0,81.0,0,38.55,-28.349999999999998,104.786
49.0,81.5,0,39.3,-28.2,104.786
49.0,82.0,0,39.9,-28.05,104.544
49.0,82.5,0,40.5,-28.2,104.544
49.0,83.0,0,41.4,-28.349999999999998,104.30199999999999
49.0,83.5,0,42.0,-27.75,104.544
49.0,84.0,0,42.75,-27.599999999999998,104.30199999999999
49.0,84.5,0,43.35,-27.75,104.544
49.0,85.0,0,43.949999999999996,-28.2,104.544
49.0,85.5,0,44.4,-28.2,104.544
49.0,86.0,0,45.3,-28.2,104.30199999999999
49.0,86.5,0,46.05,-27.75,103.818
49.5,37.0,0,-0.75,-5.85,96.074
49.5,37.5,0,-1.05,-5.3999999999999995,96.8
49.5,38.0,0,-0.8999999999999999,-5.7,96.8
49.5,38.5,0,-0.75,-5.7,96.8
49.5,39.0,0,-0.15,-5.3999999999999995,97.28399999999999
49.5,39.5,0,0.0,-5.25,96.8
49.5,40.0,0,0.3,-5.25,97.28399999999999
49.5,40.5,0,0.15,-5.3999999999999995,97.526
49.5,41.0,0,0.3,-4.8,97.28399999999999
49.5,41.5,0,0.0,-5.25,97.28399999999999
49.5,42.0,0,0.6,-5.1,96.8
49.5,42.5,0,0.6,-5.25,97.526
49.5,43.0,0,0.44999999999999996,-4.6499999999999995,97.28399999999999
49.5,43.5,0,1.05,-5.25,97.526
49.5,44.0,0,0.75,-5.3999999999999995,98.00999999999999
49.5,44.5,0,0.6,-5.1,97.768
49.5,45.0,0,1.05,-5.55,98.00999999999999
49.5,45.5,0,0.8999999999999999,-5.25,98.00999999999999
49.5,46.0,0,1.05,-5.7,97.768
49.5,46.5,0,1.2,-5.55,97.526
49.5,47.0,0,1.5,-6.0,98.00999999999999
49.5,47.5,0,1.05,-6.3,97.28399999999999
49.5,48.0,0,1.05,-6.0,97.768
49.5,48.5,0,0.75,-6.1499999999999995,97.768
49.5,49.0,0,1.2,-6.75,97.042
49.5,49.5,0,1.3499999999999999,-6.75,97.526
49.5,50.0,0,1.5,-7.05,97.042
49.5,50.5,0,1.3499999999999999,-7.5,97.28399999999999
49.5,51.0,0,1.3499999999999999,-7.949999999999999,96.8
49.5,51.5,0,1.5,-8.25,96.8
49.5,52.0,0,1.5,-8.7,97.042
49.5,52.5,0,1.3499999999999999,-9.15,96.8
49.5,53.0,0,1.7999999999999998,-9.45,96.316
49.5,53.5,0,1.5,-9.6,95.832
49.5,54.0,0,1.5,-10.049999999999999,95.59
49.5,54.5,0,1.3499999999999999,-10.95,95.348
49.5,55.0,0,1.5,-11.7,96.074
49.5,55.5,0,1.95,-11.7,96.074
49.5,56.0,0,2.4,-12.299999999999999,95.59
49.5,56.5,0,2.55,-12.9,95.106
49.5,57.0,0,2.6999999999999997,-13.5,96.074
49.5,57.5,0,2.85,-13.95,95.348
49.5,58.0,0,2.85,-14.85,95.832
49.5,58.5,0,3.4499999999999997,-15.0,95.59
49.5,59.0,0,3.75,-15.899999999999999,95.348
49.5,59.5,0,4.6499999999999995,-16.349999999999998,95.348
49.5,60.0,0,4.6499999999999995,-17.25,95.106
49.5,60.5,0,5.3999999999999995,-17.55,95.59
49.5,61.0,0,5.85,-18.0,95.832
49.5,61.5,0,6.0,-19.05,95.59
49.5,62.0,0,6.8999999999999995,-19.65,96.55799999999999
49.5,62.5,0,7.949999999999999,-20.099999999999998,95.59
49.5,63.0,0,8.1,-20.7,96.074
49.5,63.5,0,8.7,-21.3,96.074
49.5,64.0,0,10.049999999999999,-21.75,96.8
49.5,64.5,0,10.5,-22.349999999999998,97.28399999999999
49.5,65.0,0,11.4,-23.4,96.8
49.5,65.5,0,12.299999999999999,-22.8,97.28399999999999
49.5,66.0,0,13.2,-23.25,97.526
49.5,66.5,0,14.1,-24.3,98.00999999999999
49.5,67.0,0,14.25,-24.15,97.768
49.5,67.5,0,15.899999999999999,-25.05,97.768
49.5,68.0,0,16.8,-25.65,98.494
49.5,68.5,0,17.25,-25.65,99.22
49.5,69.0,0,18.0,-25.95,98.73599999999999
49.5,69.5,0,19.2,-26.4,98.978
49.5,70.0,0,20.25,-26.55,99.462
49.5,70.5,0,21.45,-26.55,99.946
49.5,71.0,0,21.75,-27.0,99.704
49.5,71.5,0,22.8,-27.3,100.188
49.5,72.0,0,23.849999999999998,-27.9,101.15599999999999
49.5,72.5,0,24.45,-27.45,101.15599999999999
49.5,73.0,0,25.2,-28.05,100.672
49.5,73.5,0,26.55,-27.45,101.64
49.5,74.0,0,27.599999999999998,-28.2,101.88199999999999
49.5,74.5,0,28.349999999999998,-28.2,101.64
49.5,75.0,0,28.95,-28.2,102.124
49.5,75.5,0,29.7,-28.5,102.366
49.5,76.0,0,31.049999999999997,-28.349999999999998,102.366
49.5,76.5,0,31.799999999999997,-28.65,103.092
49.5,77.0,0,32.4,-28.5,103.092
49.5,77.5,0,33.15,-28.65,103.818
49.5,78.0,0,33.9,-28.95,103.092
49.5,78.5,0,34.8,-28.5,103.334
49.5,79.0,0,35.4,-28.5,103.818
49.5,79.5,0,36.15,-28.799999999999997,103.818
49.5,80.0,0,36.75,-28.65,103.576
49.5,80.5,0,37.65,-28.65,103.818
49.5,81.0,0,38.25,-28.65,103.818
49.5,81.5,0,39.0,-28.65,103.576
49.5,82.0,0,39.449999999999996,-28.799999999999997,104.06
49.5,82.5,0,40.35,-29.099999999999998,103.818
49.5,83.0,0,41.1,-28.799999999999997,104.06
49.5,83.5,0,41.699999999999996,-28.5,103.576
49.5,84.0,0,42.6,-28.5,103.818
49.5,84.5,0,43.35,-28.349999999999998,102.85
49.5,85.0,0,43.5,-28.799999999999997,103.092
49.5,85.5,0,44.4,-28.349999999999998,103.092
49.5,86.0,0,45.0,-28.65,102.85
49.5,86.5,0,45.9,-28.349999999999998,103.334
50.0,37.0,0,-1.05,-6.0,95.59
50.0,37.5,0,-1.5,-5.7,96.316
50.0,38.0,0,-1.05,-5.3999999999999995,95.832
50.0,38.5,0,-0.8999999999999999,-5.55,95.59
50.0,39.0,0,-0.75,-5.25,96.8
50.0,39.5,0,-0.44999999999999996,-5.1,96.55799999999999
50.0,40.0,0,-0.3,-5.1,96.316
50.0,40.5,0,-0.75,-4.8,96.316
50.0,41.0,0,-0.75,-5.25,96.8
50.0,41.5,0,-0.3,-4.8,97.28399999999999
50.0,42.0,0,0.0,-4.95,96.316
50.0,42.5,0,-0.3,-4.95,96.8
50.0,43.0,0,0.3,-4.6499999999999995,97.042
50.0,43.5,0,-0.15,-5.1,96.8
50.0,44.0,0,0.15,-4.8,96.8
50.0,44.5,0,0.6,-4.95,96.8
50.0,45.0,0,0.3,-4.95,97.526
50.0,45.5,0,0.44999999999999996,-5.3999999999999995,97.042
50.0,46.0,0,0.6,-5.1,96.55799999999999
50.0,46.5,0,0.15,-5.25,96.55799999999999
50.0,47.0,0,0.6,-5.25,96.316
50.0,47.5,0,0.15,-5.3999999999999995,96.55799999999999
50.0,48.0,0,0.15,-6.0,95.832
50.0,48.5,0,0.3,-6.3,96.316
50.0,49.0,0,0.15,-6.3,96.55799999999999
50.0,49.5,0,0.44999999999999996,-6.6,95.832
50.0,50.0,0,0.44999999999999996,-6.8999999999999995,95.59
50.0,50.5,0,0.15,-7.05,95.59
50.0,51.0,0,0.0,-7.5,95.106
50.0,51.5,0,0.3,-8.1,95.59
50.0,52.0,0,0.3,-8.1,95.59
50.0,52.5,0,0.6,-8.549999999999999,95.832
50.0,53.0,0,0.15,-9.45,94.864
50.0,53.5,0,0.3,-9.9,95.348
50.0,54.0,0,0.3,-10.2,94.38
50.0,54.5,0,0.15,-10.65,94.622
50.0,55.0,0,0.3,-10.95,94.622
50.0,55.5,0,0.44999999999999996,-11.7,94.13799999999999
50.0,56.0,0,0.8999999999999999,-12.0,94.13799999999999
50.0,56.5,0,1.05,-12.6,94.622
50.0,57.0,0,1.2,-13.5,93.654
50.0,57.5,0,1.3499999999999999,-14.1,93.896
50.0,58.0,0,1.5,-15.0,94.13799999999999
50.0,58.5,0,1.7999999999999998,-15.6,93.654
50.0,59.0,0,2.55,-15.75,94.38
50.0,59.5,0,2.6999999999999997,-16.65,93.896
50.0,60.0,0,2.85,-17.4,93.654
50.0,60.5,0,3.4499999999999997,-18.15,94.38
50.0,61.0,0,4.35,-18.599999999999998,93.896
50.0,61.5,0,5.1,-19.05,94.13799999999999
50.0,62.0,0,4.95,-20.099999999999998,94.38
50.0,62.5,0,6.0,-20.25,94.864
50.0,63.0,0,6.6,-20.7,94.864
50.0,63.5,0,7.5,-22.2,94.864
50.0,64.0,0,8.1,-22.2,94.864
50.0,64.5,0,9.0,-22.65,95.106
50.0,65.0,0,10.049999999999999,-23.25,94.864
50.0,65.5,0,10.5,-23.849999999999998,96.55799999999999
50.0,66.0,0,12.0,-24.15,96.074
50.0,66.5,0,12.9,-25.05,95.832
50.0,67.0,0,13.35,-24.9,97.042
50.0,67.5,0,14.25,-25.349999999999998,96.8
50.0,68.0,0,15.149999999999999,-25.65,97.28399999999999
50.0,68.5,0,16.349999999999998,-25.95,97.526
50.0,69.0,0,17.7,-26.7,97.526
50.0,69.5,0,18.0,-26.7,97.526
50.0,70.0,0,19.05,-27.15,98.73599999999999
50.0,70.5,0,19.95,-27.599999999999998,98.252
50.0,71.0,0,21.15,-27.3,98.978
50.0,71.5,0,22.2,-27.9,99.22
50.0,72.0,0,22.8,-27.3,99.462
50.0,72.5,0,23.7,-27.9,100.188
50.0,73.0,0,25.05,-28.5,100.42999999999999
50.0,73.5,0,25.95,-28.65,100.188
50.0,74.0,0,26.849999999999998,-28.5,100.42999999999999
50.0,74.5,0,27.9,-28.65,100.914
50.0,75.0,0,28.799999999999997,-28.799999999999997,101.15599999999999
50.0,75.5,0,29.4,-29.099999999999998,101.15599999999999
